Chicago - Calumet River,9/13/2025 12:45am,09-10 Chicago - Calumet River-108th and Calhoun,9/10/2025 8:38pm,Wednesday,8AM-4PM,,FSN: 108th and Calhoun kids being targeted by ice agents and removing them from the school the principle was contacting the families Bright Elementary caller was very brief and vague (not sure if this was legit). Organizer arrived and everything looks clear. She's trying to find admin to find out a bit more details. ,108th and Calhoun,"ICE Sighting, Rumors",,,Other,,,,,FSN,,
Chicago - North Park,9/13/2025 12:42am,"09-10 Chicago - North Park-5510 N Christiana Ave, Chicago, IL 60625",9/10/2025 8:36pm,Wednesday,8AM-4PM,,"FSN: Peterson Elementary 5510 N Christiana Ave, Chicago, IL 60625 ice activity drove by 5 unmarked cars no further info was given as this was 2nd hand information. Volunteers did not see anything nor did parents. ","5510 N Christiana Ave, Chicago, IL 60625","ICE Sighting, Rumors, False",,,Chicago NWS,,checked,,,FSN,,
Chicago - Pilsen,9/13/2025 12:36am,09-10 Chicago - Pilsen-18th and Asland ,9/10/2025 8:12pm,Wednesday,8AM-4PM,,"A rumor for a sighting in Pilsen on 18th and Ashland from a school parent. Team just checked the intersection and saw nothing, checking surrounding area. Reporting for record.",18th and Asland ,"ICE Sighting, False",,,Pilsen,,checked,,,RRT,,
Melrose Park,9/13/2025 12:30am,09-10 Melrose Park-Our Lady of Mount Carmel Catholic Church,9/10/2025 7:41pm,Wednesday,8AM-4PM,,"State Police rather than ICE, Rep Hernandez checked with CC Sheriff’s office to see if they had any active incidents and they said they did not. I checked with Melrose Park PD who confirmed no active reports for MP and River Grove. ",Our Lady of Mount Carmel Catholic Church,"ICE Sighting, Rumors",,,Melrose Park/Oak Park,,,,,External,,
Chicago - Archer Heights,9/13/2025 12:22am,09-10 Chicago - Archer Heights-4716 S. Kostner,9/10/2025 6:15pm,Wednesday,8AM-4PM,,"Agents were knocking on doors. They’re in a gray jeep with tinted windows and additional information included ""I don’t see a jeep but this van did circle the block twice"" and ""One of my students who lives a block from there sent this but it’s from an hour - the picture is from Archer park - ppl said they were knocking on doors."" They could not confirm if ICE was there ",4716 S. Kostner,"ICE Sighting, Rumors",,,Chicago SWS,,,,they’re in a gray jeep with tinted windows,RRT,,
Evanston,9/13/2025 12:18am,09-10 Evanston- Home depot- Border of Evanston and Skokie ,9/10/2025 6:20pm,Wednesday,8AM-4PM,,"fsn caller: Home depot truck that has been rented its parked on Drake and Church the border of Evanston and skokie two other trucks with out of state plates the Kentucky plates are K6j117 Chrysler 4X4 open bed truck Cali plates on the other truck dis not have the plates, Bessie Rhodes Grammer school k-8th only multilingual possible ice raid in the works caller said she saw& heard plain clothes men that look to her like agents no masks ,however heard a what seemed to be a conference call of sorts ,mention DHS and she heard them say dhs several times as well she stated that this grammer school is the only multilingual in the area and she has a feeling something is about to take place there, and wanted to give us a heads up. ", Home depot- Border of Evanston and Skokie ,"ICE Sighting, Rumors",,,Evanston,,,, Kentucky plates are K6j117 Chrysler 4X4 open bed truck Cali plates on the other truck dis not have the plates,FSN,,
Chicago -  Garfield Ridge ,9/13/2025 12:16am,09-10 Chicago -  Garfield Ridge -5905 S Troy St,9/10/2025 6:08pm,Wednesday,8AM-4PM,,"FSN: 59th and Troy st, in front of apartment: 5905 S Troy St. 2 agents in a pickup truck silver tundra dark gray",5905 S Troy St,"ICE Sighting, Rumors",,,Chicago SWS,,,, pickup truck silver tundra dark gray,FSN,,
Evanston ,9/13/2025 12:13am,09-10 Evanston -1703 Orrington ave.,9/10/2025 5:56pm,Wednesday,8AM-4PM,,FSN call : Another ice sighting by Howard red line. A coworker saw agents by the station about 10 minutes ago. I tried calling back to get more details but caller has not picked up. ,1703 Orrington ave.,"ICE Sighting, Rumors",,,Evanston,,,,,FSN,,
Evanston ,9/12/2025 11:58pm,09-10 Evanston -1703 Orrington ave.,9/10/2025 5:56pm,Wednesday,8AM-4PM,,"FSN call :
Ice sighting by Evanston library. 1703 Orrington ave. 4 agents walking around with regular clothes but had officer gear. Caller was afraid and they walked away so they didn’t get to see a car or if any arrests were made. Agents are still there. From RRT member: We think that Evanston call was someone trolling. Please disregard. FSN getting an increasing amount of harassment calls",1703 Orrington ave.,"ICE Sighting, Rumors, False",,,Evanston,,,,,FSN,,
Chicago - Belmont Gardens,9/12/2025 11:43pm,09-10 Chicago - Belmont Gardens-Parker & Kildare,9/10/2025 5:45pm,Wednesday,8AM-4PM,,"Someone just messaged RRT ""out on a walk in the Kelvin Park area (Parker & Kildare) we see a lot of ice agents parked on the street and circling the neighborhood like sharks. They’re driving late model vehicles with dark tints, you can tell they’re wearing vests and communicating via walkie talkies"" Palenque and NWS side responded. Can not confirm ICE agents but highly suspected. Nissan pick up and Dodge Challenger parked with masked agents, vehicles have left area. ",Parker & Kildare,"ICE Sighting, Rumors",,,Chicago NWS,,checked,,,FSN,,
Melrose Park,9/12/2025 11:37pm,09-10 Melrose Park-Lake and 25th ,9/10/2025 5:24pm,Wednesday,8AM-4PM,,FSN: lake and 25th. That is all we got,Lake and 25th ,"ICE Sighting, Rumors",,,Melrose Park/Oak Park,,,,,FSN,,
Chicago - Green Bay ,9/12/2025 11:00pm,"09-10 Chicago - Green Bay -8149 S Exchange Chicago, IL ",9/10/2025 5:07pm,Wednesday,8AM-4PM,,"FSN: ICE Sighting at 8149 S Exchange, they received 2 calls, 4 officers knocking on doors  a black Ford Explorer with license plate: 8292818. In addition: Message sent from a CPS teacher friend at Bowen high school school (89th and Marquette); he received it from a fellow CTU member around 11:40 AM. In response, Bowen is taking care with student dismissal today","8149 S Exchange Chicago, IL ","ICE Sighting, Rumors",,,Other,,checked,, a black Ford Explorer with license plate: 8292818.,FSN,,
Evanston,9/12/2025 10:50pm,09-10 Evanston-1800 Block of Brown,9/10/2025 4:30pm,Wednesday,8AM-4PM,,"Another sighting in Evanston, confirmed federal agents, two black vehicles with tinted windows",1800 Block of Brown,ICE Sighting,,,Evanston,,,,,RRT,,
Evanston ,9/12/2025 10:44pm,09-10 Evanston -Evanston Township High School ,9/10/2025 4:19pm,Wednesday,8AM-4PM,,"Federal Agents was parked outside Evanston High School (ETHS) at Church and in a Dodge, drove off when one of the team members knocked on the window (simply confirmed he was a federal agents) ETHS is running an evacuation drill at the moment. ",Evanston Township High School ,"ICE Sighting, Rumors",,,Evanston,,,,"white jeep grand cherokee, IL plates 896 5936",RRT,,
Romeoville ,9/12/2025 10:40pm,09-10 Romeoville -261 S. Webber Road ,9/10/2025 4:10pm,Wednesday,8AM-4PM,, FSN: 261 S Webber road in Kohls parking lot in Romeoville in a white car in a green vest in a green shirt. Our team went to the location and surrounding businesses. We were not able to find the car from the tip.,261 S. Webber Road ,"ICE Sighting, Rumors",,,SW Suburbs,,checked,,,FSN,,
Oak Lawn ,9/12/2025 10:35pm,09-10 Oak Lawn -Pavelion Centennial Park West Parking Lot ,9/10/2025 4:06pm,Wednesday,8AM-4PM,,FSN: Call indicating an armed body armor face mask truck has ILEAS Mobile Seals Force. Tinley Police Cars and unmarked police cars. The caller called back stating they are in training and not ICE. ,Pavelion Centennial Park West Parking Lot ,"False, ICE Sighting, Rumors",,,SW Suburbs,,checked,,,FSN,,
Alsip ,9/12/2025 10:28pm,"09-10 Alsip -11535 South Cicero Alsip, IL",9/10/2025 4:00pm,Wednesday,8AM-4PM,,"FSN: Agents trying to get access to building, ","11535 South Cicero Alsip, IL","ICE Sighting, Rumors",,,SW Suburbs,,,,,FSN,,
Chicago - Little Village,9/12/2025 7:24pm,"09-12 Chicago - Little Village-Esperanza Health centers on 21st and California, 60608",9/12/2025 7:24pm,Friday,8AM-4PM,,,"Esperanza Health centers on 21st and California, 60608",FALSE,,,Pilsen,,checked,,,External,,
Chicago - Uptown,9/12/2025 6:19pm,"09-12 Chicago - Uptown-ACE Store: 3921 N Sheridan Rd, Chicago, IL  60613",9/12/2025 6:19pm,Friday,8AM-4PM,,"The ICE members were at the ACE store. A RR members mentioned that there was a distribution center nearby.

Confirmed ICE was in the store, bought something and left. The RR team gave KYR info to employees and folks at the food distribution nearby","ACE Store: 3921 N Sheridan Rd, Chicago, IL  60613",ICE Sighting,,,Uptown,,checked,,"Ford Expedition, white, Illinois, 371327",RRT,,
Chicago - Little Village,9/12/2025 6:07pm,"09-12 Chicago - Little Village-2646 W Cermak, 60608",9/12/2025 6:07pm,Friday,8AM-4PM,,Just got a call from the wife of one of the jornaleros who’s a part of the Home Depot lawsuit. He was just detained while parked at 2646 W Cermak at what seems to be a targeted detention. Our Day Laborer organizer is on his way to provide support to his wife who witnessed everything and was left in the car. Our lawyers are making calls right now to get him representation and figure out where they have him. His wife Mary would appreciate additional moral support if someone in the area can also show up.,"2646 W Cermak, 60608",Public Space Raid,,,"Little Village, Pilsen",1,checked,,"2 black corollas, no warrants, 6 agents + more inside car. 
Texas plates 
Black jeep Cherokee",RRT,,
Franklin Park,9/12/2025 6:01pm,"09-12 Franklin Park-Grand and Elder by a library, 60131",9/12/2025 3:00pm,Friday,8AM-4PM,,"Caller reports ICE chasing vehicle and there was a car crash. ICE detained driver and is still at the scene. At least 3 possible ICE agents, some wearing police vests while others are wearing unmarked Black vest. 

A RR member talked with neighbors who said that the shooting happened closer to 9:00am. 

Semi Truck from Battaglia: P1269712","Grand and Elder by a library, 60131",Public Space Raid,,Pulling up cars,Melrose Park/Oak Park,,checked,,,FSN,,
Chicago - Little Village,9/12/2025 5:54pm,"09-12 Chicago - Little Village-2646 W Cermak Rd, Chicago, IL 60608",9/12/2025 5:54pm,Friday,8AM-4PM,,,"2646 W Cermak Rd, Chicago, IL 60608",FALSE,,,Little Village,,checked,,,RRT,,
Broadview,9/12/2025 5:47pm,"09-12 Broadview-S 24th Ave & Fillmore St, 60155",9/12/2025 4:47pm,Friday,8AM-4PM,,"video says: ICE truck, half hour been at the corner of 24th and Filmore. More cars are coming with more people in uniform
About 5 people. Initially, there is a dark green card with two people in uniform. Less than a minute later, a second car (black) arrives with more people in uniform. ","S 24th Ave & Fillmore St, 60155",Rumors,,,,,,,,External,,
Chicago - Downtown,9/12/2025 5:18pm,09-10 Chicago - Downtown-Clark and Lake Blue Line ,9/10/2025 3:40pm,Wednesday,8AM-4PM,,"FSN: Clark and Blue line stop, 3 agents in the platform area. ",Clark and Lake Blue Line ,"ICE Sighting, Rumors",,,Other,,,,,FSN,,
Chicago - Lawndale ,9/12/2025 5:18pm,"09-10 Chicago - Lawndale -3860 W. Ogden Avenue Chicago, IL 60623 ",9/10/2025 5:30pm,Wednesday,8AM-4PM,,"FSN: potential ICE agents outside 3860 W. Ogden Avenue | Chicago, IL 60623 Lawndale Christian Health Center not much other details provided as it was a voicemail received for call back. ICE was seen on Hamlin 
Worker at LC asking around for documentation around 11am. ","3860 W. Ogden Avenue Chicago, IL 60623 ",ICE Sighting,,,Chicago SWS,,checked,,,FSN,,
Chicago - Midway,9/12/2025 5:15pm,"09-12 Chicago - Midway-Sahs School 50th and Long, 60638",9/12/2025 4:50pm,Friday,8AM-4PM,,,"Sahs School 50th and Long, 60638",Rumors,,,Chicago SWS,,checked,,,External,,
Chicago - Downtown,9/12/2025 5:14pm,09-10 Chicago - Downtown-Grand Red Line - Downtown ,9/10/2025 3:31pm,Wednesday,8AM-4PM,,The loop area there is a one agent with vest on the platform,Grand Red Line - Downtown ,"ICE Sighting, Rumors",,,Other,,,,,FSN,,
Evanston,9/12/2025 5:14pm,"09-12 Evanston-Dodge Avenue and Church Street, 60201",9/12/2025 5:14pm,Friday,8AM-4PM,,"Caller reporting possible ICE agent pulled over a vehicle with TX license plate, they are speaking to a woman that appears to be Hispanic. Caller said looked like an ICE agent, and was in a brown SUV car. ","Dodge Avenue and Church Street, 60201",FALSE,,,Evanston,,checked,,Brown SUV ,FSN,,
Chicago - Midway,9/12/2025 5:10pm,09-10 Chicago - Midway-5220 south pulaski road cermak produce ,9/10/2025 3:26pm,Wednesday,8AM-4PM,,ICE just arrived at the parking lot. One of the RR members called the employee at the store and said they have not seen anything. ,5220 south pulaski road cermak produce ,"ICE Sighting, Rumors",,,Chicago SWS,,checked,,,FSN,,
Humboldt Park ,9/12/2025 5:08pm,"09-13 Humboldt Park -North and Cicero, 60639",9/13/2025 1:37am,Saturday,4PM-12AM,,"Time wasn't confirmed. 
About 4 -6 people with brown uniforms, mask, and brown vest (police) 
They were in an ally. 
About a minute after the person started to record them, they left. ","North and Cicero, 60639",ICE Sighting,,,SW Suburbs,,checked,,"Truck, Ford, Black, TGH6365, Texas
Jeep, Black, LTZ1161, Texas
Ford, Red 3686112B (in the video it is not 100% clear if this car was part of ICE group) 
Subaru, Grey, TGL3288

",RRT,,
Bensenville,9/12/2025 5:00pm,09-10 Bensenville-529 Thomas Drive lake ,9/10/2025 3:00pm,Wednesday,8AM-4PM,,"FSN: A cable company, ICE is outside of the factory, many business in that location and they are going to each one. Reports blocks away from the Thomas address initially reported, images on social media show agents circulating Midwest Distribution 1001 Foster Ave. RR Member arrived at location and there was another press event, unclear what occurred, but Nazi influencer (Ben Bergquam) was present, with armored truck. ",529 Thomas Drive lake ,"ICE Sighting, Rumors, Worksite Raid",,,Other,,, Midwest Distribution 1001 Foster Ave.,,FSN,,
River Forest,9/12/2025 4:58pm,"09-11 River Forest-Close to North Avenue and Harlem Avenue, 60305",9/11/2025 8:30pm,Thursday,8AM-4PM,,"Neighbors from River Forests contacted to the RR team to inform of the kidnapping of two people. The RR temas has been in touch with the family. On September 12, a member from the RRT confirmed the abduction in the Activity Report chat","Close to North Avenue and Harlem Avenue, 60305",Public Space Raid,,,PASO,2,checked,,,RRT,,
